"Plot Title: 3"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10316906, SEN S/N: 10316906)","Intensity, Lux (LGR S/N: 10316906, SEN S/N: 10316906)","Coupler Attached (LGR S/N: 10316906)","Host Connected (LGR S/N: 10316906)","Coupler Detached (LGR S/N: 10316906)","End Of File (LGR S/N: 10316906)"
465,06/28/25 06:00:00  PM,25.222,2152.8,,,,
466,06/28/25 07:00:00  PM,26.000,527.4,,,,
467,06/28/25 08:00:00  PM,26.195,279.9,,,,
468,06/28/25 09:00:00  PM,25.902,43.1,,,,
469,06/28/25 10:00:00  PM,25.222,0.0,,,,
470,06/28/25 11:00:00  PM,24.545,0.0,,,,
471,06/29/25 12:00:00  AM,24.062,0.0,,,,
472,06/29/25 01:00:00  AM,23.581,0.0,,,,
473,06/29/25 02:00:00  AM,23.581,0.0,,,,
474,06/29/25 03:00:00  AM,23.966,0.0,,,,
475,06/29/25 04:00:00  AM,24.062,0.0,,,,
476,06/29/25 05:00:00  AM,24.255,0.0,,,,
477,06/29/25 06:00:00  AM,24.255,107.6,,,,
478,06/29/25 07:00:00  AM,22.621,387.5,,,,
479,06/29/25 08:00:00  AM,22.429,2497.2,,,,
480,06/29/25 09:00:00  AM,24.448,4822.3,,,,
481,06/29/25 10:00:00  AM,26.683,9300.1,,,,
482,06/29/25 11:00:00  AM,29.252,10677.8,,,,
483,06/29/25 12:00:00  PM,30.558,4822.3,,,,
484,06/29/25 01:00:00  PM,31.472,13089.0,,,,
485,06/29/25 02:00:00  PM,32.807,9300.1,,,,
486,06/29/25 03:00:00  PM,32.911,6544.5,,,,
487,06/29/25 04:00:00  PM,33.222,8611.2,,,,
488,06/29/25 05:00:00  PM,33.118,4822.3,,,,
489,06/29/25 06:00:00  PM,31.880,2066.7,,,,
490,06/29/25 07:00:00  PM,31.472,430.6,,,,
491,06/29/25 08:00:00  PM,30.558,269.1,,,,
492,06/29/25 09:00:00  PM,30.054,21.5,,,,
493,06/29/25 10:00:00  PM,29.452,0.0,,,,
494,06/29/25 11:00:00  PM,28.655,0.0,,,,
495,06/30/25 12:00:00  AM,27.764,0.0,,,,
496,06/30/25 01:00:00  AM,27.173,0.0,,,,
497,06/30/25 02:00:00  AM,26.488,0.0,,,,
498,06/30/25 03:00:00  AM,25.902,0.0,,,,
499,06/30/25 04:00:00  AM,25.319,0.0,,,,
500,06/30/25 05:00:00  AM,24.931,0.0,,,,
501,06/30/25 06:00:00  AM,24.545,86.1,,,,
502,06/30/25 07:00:00  AM,22.621,355.2,,,,
503,06/30/25 08:00:00  AM,22.621,3961.1,,,,
504,06/30/25 09:00:00  AM,24.641,5511.1,,,,
505,06/30/25 10:00:00  AM,27.075,2927.8,,,,
506,06/30/25 11:00:00  AM,27.075,2583.4,,,,
507,06/30/25 12:00:00  PM,27.370,4305.6,,,,
508,06/30/25 01:00:00  PM,28.655,3272.2,,,,
509,06/30/25 02:00:00  PM,28.060,678.1,,,,
510,06/30/25 03:00:00  PM,27.468,613.5,,,,
511,06/30/25 04:00:00  PM,26.000,1087.2,,,,
512,06/30/25 05:00:00  PM,25.513,2583.4,,,,
513,06/30/25 06:00:00  PM,25.805,2411.1,,,,
514,06/30/25 07:00:00  PM,28.060,850.4,,,,
515,06/30/25 08:00:00  PM,28.953,452.1,,,,
516,06/30/25 09:00:00  PM,29.053,516.7,,,,
517,06/30/25 10:00:00  PM,28.853,0.0,,,,
518,06/30/25 11:00:00  PM,28.456,0.0,,,,
519,07/01/25 12:00:00  AM,28.060,0.0,,,,
520,07/01/25 01:00:00  AM,27.764,0.0,,,,
521,07/01/25 02:00:00  AM,27.468,0.0,,,,
522,07/01/25 03:00:00  AM,27.272,0.0,,,,
523,07/01/25 04:00:00  AM,27.173,0.0,,,,
524,07/01/25 05:00:00  AM,27.272,0.0,,,,
525,07/01/25 06:00:00  AM,27.272,43.1,,,,
526,07/01/25 07:00:00  AM,25.513,1194.8,,,,
527,07/01/25 08:00:00  AM,24.835,1463.9,,,,
528,07/01/25 09:00:00  AM,25.319,3444.5,,,,
529,07/01/25 10:00:00  AM,26.292,3100.0,,,,
530,07/01/25 11:00:00  AM,27.075,2927.8,,,,
531,07/01/25 12:00:00  PM,29.552,11022.3,,,,
532,07/01/25 01:00:00  PM,31.676,10677.8,,,,
533,07/01/25 02:00:00  PM,33.222,9644.5,,,,
534,07/01/25 03:00:00  PM,33.014,2238.9,,,,
535,07/01/25 04:00:00  PM,32.600,9644.5,,,,
536,07/01/25 05:00:00  PM,31.778,4822.3,,,,
537,07/01/25 06:00:00  PM,30.558,2583.4,,,,
538,07/01/25 07:00:00  PM,30.255,376.7,,,,
539,07/01/25 08:00:00  PM,29.652,247.6,,,,
540,07/01/25 09:00:00  PM,28.853,53.8,,,,
541,07/01/25 10:00:00  PM,28.060,0.0,,,,
542,07/01/25 11:00:00  PM,27.370,0.0,,,,
543,07/02/25 12:00:00  AM,26.683,0.0,,,,
544,07/02/25 01:00:00  AM,26.097,0.0,,,,
545,07/02/25 02:00:00  AM,25.513,0.0,,,,
546,07/02/25 03:00:00  AM,24.931,0.0,,,,
547,07/02/25 04:00:00  AM,24.641,0.0,,,,
548,07/02/25 05:00:00  AM,24.351,0.0,,,,
549,07/02/25 06:00:00  AM,23.966,107.6,,,,
550,07/02/25 07:00:00  AM,22.046,516.7,,,,
551,07/02/25 08:00:00  AM,22.046,2325.0,,,,
552,07/02/25 09:00:00  AM,24.158,4650.0,,,,
553,07/02/25 10:00:00  AM,27.567,9300.1,,,,
554,07/02/25 11:00:00  AM,30.760,10677.8,,,,
555,07/02/25 12:00:00  PM,32.911,10677.8,,,,
556,07/02/25 01:00:00  PM,34.058,11022.3,,,,
557,07/02/25 02:00:00  PM,34.374,9300.1,,,,
558,07/02/25 03:00:00  PM,33.222,7233.4,,,,
559,07/02/25 04:00:00  PM,33.118,9300.1,,,,
560,07/02/25 05:00:00  PM,33.014,2325.0,,,,
561,07/02/25 06:00:00  PM,31.472,2152.8,,,,
562,07/02/25 07:00:00  PM,31.472,462.9,,,,
563,07/02/25 08:00:00  PM,30.760,387.5,,,,
564,07/02/25 09:00:00  PM,29.953,10.8,,,,
565,07/02/25 10:00:00  PM,29.152,0.0,,,,
566,07/02/25 11:00:00  PM,28.754,0.0,,,,
567,07/03/25 12:00:00  AM,28.258,0.0,,,,
568,07/03/25 01:00:00  AM,27.567,0.0,,,,
569,07/03/25 02:00:00  AM,26.977,0.0,,,,
570,07/03/25 03:00:00  AM,26.390,0.0,,,,
571,07/03/25 04:00:00  AM,25.805,0.0,,,,
572,07/03/25 05:00:00  AM,25.610,0.0,,,,
573,07/03/25 06:00:00  AM,25.416,53.8,,,,
574,07/03/25 07:00:00  AM,23.292,624.3,,,,
575,07/03/25 08:00:00  AM,23.004,2238.9,,,,
576,07/03/25 09:00:00  AM,24.641,2497.2,,,,
577,07/03/25 10:00:00  AM,26.585,7577.8,,,,
578,07/03/25 11:00:00  AM,29.252,10333.4,,,,
579,07/03/25 12:00:00  PM,28.357,4994.5,,,,
580,07/03/25 01:00:00  PM,34.374,12400.1,,,,
581,07/03/25 02:00:00  PM,35.756,16533.4,,,,
582,07/03/25 03:00:00  PM,18.521,10.8,,,,
583,07/03/25 04:00:00  PM,18.711,0.0,,,,
584,07/03/25 05:00:00  PM,18.806,0.0,,,,
585,07/03/25 06:00:00  PM,18.806,10.8,,,,
586,07/03/25 07:00:00  PM,18.901,21.5,,,,
587,07/03/25 08:00:00  PM,18.996,21.5,,,,
588,07/03/25 09:00:00  PM,18.996,0.0,,,,
589,07/03/25 10:00:00  PM,18.806,0.0,,,,
590,07/03/25 11:00:00  PM,18.806,0.0,,,,
591,07/04/25 12:00:00  AM,18.806,0.0,,,,
592,07/04/25 01:00:00  AM,18.806,0.0,,,,
593,07/04/25 02:00:00  AM,18.806,0.0,,,,
594,07/04/25 03:00:00  AM,18.711,0.0,,,,
595,07/04/25 04:00:00  AM,18.711,0.0,,,,
596,07/04/25 05:00:00  AM,18.711,0.0,,,,
597,07/04/25 06:00:00  AM,18.616,0.0,,,,
598,07/04/25 07:00:00  AM,18.711,0.0,,,,
599,07/04/25 08:00:00  AM,18.806,10.8,,,,
600,07/04/25 09:00:00  AM,18.521,21.5,,,,
601,07/04/25 10:00:00  AM,18.426,32.3,,,,
602,07/04/25 11:00:00  AM,18.331,32.3,,,,
603,07/04/25 12:00:00  PM,18.236,32.3,,,,
604,07/04/25 01:00:00  PM,18.426,301.4,,,,
605,07/04/25 02:00:00  PM,18.616,290.6,,,,
606,07/04/25 03:00:00  PM,18.616,10.8,,,,
607,07/04/25 04:00:00  PM,41.810,22044.6,,,,
608,07/04/25 05:00:00  PM,38.046,13777.9,,,,
609,07/04/25 06:00:00  PM,30.963,4477.8,,,,
610,07/04/25 07:00:00  PM,30.862,1248.6,,,,
611,07/04/25 08:00:00  PM,29.953,355.2,,,,
612,07/04/25 09:00:00  PM,28.953,43.1,,,,
613,07/04/25 10:00:00  PM,27.862,0.0,,,,
614,07/04/25 11:00:00  PM,26.977,0.0,,,,
615,07/05/25 12:00:00  AM,26.097,0.0,,,,
616,07/05/25 01:00:00  AM,25.513,0.0,,,,
617,07/05/25 02:00:00  AM,24.931,0.0,,,,
618,07/05/25 03:00:00  AM,24.448,0.0,,,,
619,07/05/25 04:00:00  AM,24.158,0.0,,,,
620,07/05/25 05:00:00  AM,23.869,0.0,,,,
621,07/05/25 06:00:00  AM,23.869,64.6,,,,
622,07/05/25 07:00:00  AM,22.812,398.3,,,,
623,07/05/25 08:00:00  AM,23.100,2497.2,,,,
624,07/05/25 09:00:00  AM,24.738,3788.9,,,,
625,07/05/25 10:00:00  AM,27.272,5511.1,,,,
626,07/05/25 11:00:00  AM,30.154,7233.4,,,,
627,07/05/25 12:00:00  PM,32.291,8266.7,,,,
628,07/05/25 01:00:00  PM,33.953,10333.4,,,,
629,07/05/25 02:00:00  PM,34.691,9300.1,,,,
630,07/05/25 03:00:00  PM,34.796,11022.3,,,,
631,07/05/25 04:00:00  PM,33.222,1980.6,,,,
632,07/05/25 05:00:00  PM,31.880,2238.9,,,,
633,07/05/25 06:00:00  PM,30.659,4133.4,,,,
634,07/05/25 07:00:00  PM,30.760,1463.9,,,,
635,07/05/25 08:00:00  PM,30.659,516.7,,,,
636,07/05/25 09:00:00  PM,30.457,53.8,,,,
637,07/05/25 10:00:00  PM,29.752,0.0,,,,
638,07/05/25 11:00:00  PM,29.252,0.0,,,,
639,07/06/25 12:00:00  AM,28.754,0.0,,,,
640,07/06/25 01:00:00  AM,28.258,0.0,,,,
641,07/06/25 02:00:00  AM,27.961,0.0,,,,
642,07/06/25 03:00:00  AM,27.665,0.0,,,,
643,07/06/25 04:00:00  AM,27.468,0.0,,,,
644,07/06/25 05:00:00  AM,27.272,0.0,,,,
645,07/06/25 06:00:00  AM,27.173,43.1,,,,
646,07/06/25 07:00:00  AM,26.000,376.7,,,,
647,07/06/25 08:00:00  AM,26.000,2583.4,,,,
648,07/06/25 09:00:00  AM,27.272,3788.9,,,,
649,07/06/25 10:00:00  AM,29.252,5511.1,,,,
650,07/06/25 11:00:00  AM,31.574,7577.8,,,,
651,07/06/25 12:00:00  PM,33.639,7577.8,,,,
652,07/06/25 01:00:00  PM,35.115,6544.5,,,,
653,07/06/25 02:00:00  PM,35.756,8266.7,,,,
654,07/06/25 03:00:00  PM,35.435,2669.5,,,,
655,07/06/25 04:00:00  PM,35.009,10677.8,,,,
656,07/06/25 05:00:00  PM,34.691,8266.7,,,,
657,07/06/25 06:00:00  PM,33.743,4477.8,,,,
658,07/06/25 07:00:00  PM,33.326,624.3,,,,
659,07/06/25 08:00:00  PM,32.497,333.7,,,,
660,07/06/25 09:00:00  PM,31.778,10.8,,,,
661,07/06/25 10:00:00  PM,31.166,0.0,,,,
662,07/06/25 11:00:00  PM,30.760,0.0,,,,
663,07/07/25 12:00:00  AM,30.255,0.0,,,,
664,07/07/25 01:00:00  AM,29.853,0.0,,,,
665,07/07/25 02:00:00  AM,29.452,0.0,,,,
666,07/07/25 03:00:00  AM,29.053,0.0,,,,
667,07/07/25 04:00:00  AM,28.754,0.0,,,,
668,07/07/25 05:00:00  AM,28.555,0.0,,,,
669,07/07/25 06:00:00  AM,28.357,53.8,,,,
670,07/07/25 07:00:00  AM,26.977,409.0,,,,
671,07/07/25 08:00:00  AM,26.195,2152.8,,,,
672,07/07/25 09:00:00  AM,26.195,2583.4,,,,
673,07/07/25 10:00:00  AM,25.708,2927.8,,,,
674,07/07/25 11:00:00  AM,26.292,4822.3,,,,
675,07/07/25 12:00:00  PM,26.879,3961.1,,,,
676,07/07/25 01:00:00  PM,27.862,5511.1,,,,
677,07/07/25 02:00:00  PM,29.652,6544.5,,,,
678,07/07/25 03:00:00  PM,30.963,5338.9,,,,
679,07/07/25 04:00:00  PM,31.574,4822.3,,,,
680,07/07/25 05:00:00  PM,30.963,9300.1,,,,
681,07/07/25 06:00:00  PM,30.255,4822.3,,,,
682,07/07/25 07:00:00  PM,29.652,1636.1,,,,
683,07/07/25 08:00:00  PM,28.655,290.6,,,,
684,07/07/25 09:00:00  PM,27.370,10.8,,,,
685,07/07/25 10:00:00  PM,26.488,0.0,,,,
686,07/07/25 11:00:00  PM,25.708,0.0,,,,
687,07/08/25 12:00:00  AM,25.416,0.0,,,,
688,07/08/25 01:00:00  AM,25.028,0.0,,,,
689,07/08/25 02:00:00  AM,24.738,0.0,,,,
690,07/08/25 03:00:00  AM,24.545,0.0,,,,
691,07/08/25 04:00:00  AM,24.448,0.0,,,,
692,07/08/25 05:00:00  AM,24.448,0.0,,,,
693,07/08/25 06:00:00  AM,24.448,43.1,,,,
694,07/08/25 07:00:00  AM,23.196,247.6,,,,
695,07/08/25 08:00:00  AM,22.429,376.7,,,,
696,07/08/25 09:00:00  AM,22.238,968.8,,,,
697,07/08/25 10:00:00  AM,22.238,947.2,,,,
698,07/08/25 11:00:00  AM,22.812,2927.8,,,,
699,07/08/25 12:00:00  PM,24.931,9644.5,,,,
700,07/08/25 01:00:00  PM,26.781,7233.4,,,,
701,07/08/25 02:00:00  PM,29.853,4994.5,,,,
702,07/08/25 03:00:00  PM,31.676,3272.2,,,,
703,07/08/25 04:00:00  PM,31.676,9644.5,,,,
704,07/08/25 05:00:00  PM,31.472,7577.8,,,,
705,07/08/25 06:00:00  PM,31.268,4994.5,,,,
706,07/08/25 07:00:00  PM,31.064,602.8,,,,
707,07/08/25 08:00:00  PM,30.054,322.9,,,,
708,07/08/25 09:00:00  PM,28.953,21.5,,,,
709,07/08/25 10:00:00  PM,27.862,0.0,,,,
710,07/08/25 11:00:00  PM,26.879,0.0,,,,
711,07/09/25 12:00:00  AM,26.097,0.0,,,,
712,07/09/25 01:00:00  AM,25.708,0.0,,,,
713,07/09/25 02:00:00  AM,25.319,0.0,,,,
714,07/09/25 03:00:00  AM,24.738,0.0,,,,
715,07/09/25 04:00:00  AM,24.351,0.0,,,,
716,07/09/25 05:00:00  AM,23.869,0.0,,,,
717,07/09/25 06:00:00  AM,23.677,53.8,,,,
718,07/09/25 07:00:00  AM,22.333,925.7,,,,
719,07/09/25 08:00:00  AM,21.951,979.5,,,,
720,07/09/25 09:00:00  AM,22.142,1044.1,,,,
721,07/09/25 10:00:00  AM,22.429,667.4,,,,
722,07/09/25 11:00:00  AM,22.333,1980.6,,,,
723,07/09/25 12:00:00  PM,23.196,3444.5,,,,
724,07/09/25 01:00:00  PM,24.351,1980.6,,,,
725,07/09/25 02:00:00  PM,25.610,4477.8,,,,
726,07/09/25 03:00:00  PM,27.173,8266.7,,,,
727,07/09/25 04:00:00  PM,28.555,3272.2,,,,
728,07/09/25 05:00:00  PM,29.452,8266.7,,,,
729,07/09/25 06:00:00  PM,29.352,4650.0,,,,
730,07/09/25 07:00:00  PM,29.652,775.0,,,,
731,07/09/25 08:00:00  PM,29.252,150.7,,,,
732,07/09/25 09:00:00  PM,28.060,0.0,,,,
733,07/09/25 10:00:00  PM,26.879,0.0,,,,
734,07/09/25 11:00:00  PM,25.805,0.0,,,,
735,07/10/25 12:00:00  AM,25.222,0.0,,,,
736,07/10/25 01:00:00  AM,24.738,0.0,,,,
737,07/10/25 02:00:00  AM,24.448,0.0,,,,
738,07/10/25 03:00:00  AM,24.158,0.0,,,,
739,07/10/25 04:00:00  AM,23.966,0.0,,,,
740,07/10/25 05:00:00  AM,23.581,0.0,,,,
741,07/10/25 06:00:00  AM,23.966,53.8,,,,
742,07/10/25 07:00:00  AM,23.004,473.6,,,,
743,07/10/25 08:00:00  AM,23.196,1550.0,,,,
744,07/10/25 09:00:00  AM,24.641,3272.2,,,,
745,07/10/25 10:00:00  AM,26.781,3616.7,,,,
746,07/10/25 11:00:00  AM,28.555,3272.2,,,,
747,07/10/25 12:00:00  PM,30.054,4650.0,,,,
748,07/10/25 01:00:00  PM,30.963,2755.6,,,,
749,07/10/25 02:00:00  PM,32.188,2497.2,,,,
750,07/10/25 03:00:00  PM,33.014,1980.6,,,,
751,07/10/25 04:00:00  PM,32.911,8266.7,,,,
752,07/10/25 05:00:00  PM,33.326,5511.1,,,,
753,07/10/25 06:00:00  PM,32.911,3444.5,,,,
754,07/10/25 07:00:00  PM,32.394,581.3,,,,
755,07/10/25 08:00:00  PM,31.472,344.4,,,,
756,07/10/25 09:00:00  PM,30.255,10.8,,,,
757,07/10/25 10:00:00  PM,29.252,0.0,,,,
758,07/10/25 11:00:00  PM,28.357,0.0,,,,
759,07/11/25 12:00:00  AM,27.567,0.0,,,,
760,07/11/25 01:00:00  AM,26.977,0.0,,,,
761,07/11/25 02:00:00  AM,26.585,0.0,,,,
762,07/11/25 03:00:00  AM,26.097,0.0,,,,
763,07/11/25 04:00:00  AM,25.708,0.0,,,,
764,07/11/25 05:00:00  AM,25.319,0.0,,,,
765,07/11/25 06:00:00  AM,24.931,32.3,,,,
766,07/11/25 07:00:00  AM,23.677,527.4,,,,
767,07/11/25 08:00:00  AM,23.581,2669.5,,,,
768,07/11/25 09:00:00  AM,24.545,2411.1,,,,
769,07/11/25 10:00:00  AM,26.292,2927.8,,,,
770,07/11/25 11:00:00  AM,28.060,5511.1,,,,
771,07/11/25 12:00:00  PM,30.356,4994.5,,,,
772,07/11/25 01:00:00  PM,32.497,8266.7,,,,
773,07/11/25 02:00:00  PM,33.222,4133.4,,,,
774,07/11/25 03:00:00  PM,34.163,2669.5,,,,
775,07/11/25 04:00:00  PM,33.222,7233.4,,,,
776,07/11/25 05:00:00  PM,32.600,2755.6,,,,
777,07/11/25 06:00:00  PM,32.086,1280.9,,,,
778,07/11/25 07:00:00  PM,31.778,1087.2,,,,
779,07/11/25 08:00:00  PM,31.166,193.8,,,,
780,07/11/25 09:00:00  PM,30.356,21.5,,,,
781,07/11/25 10:00:00  PM,29.652,0.0,,,,
782,07/11/25 11:00:00  PM,29.252,0.0,,,,
783,07/12/25 12:00:00  AM,28.555,0.0,,,,
784,07/12/25 01:00:00  AM,27.862,0.0,,,,
785,07/12/25 02:00:00  AM,27.272,0.0,,,,
786,07/12/25 03:00:00  AM,26.977,0.0,,,,
787,07/12/25 04:00:00  AM,26.683,0.0,,,,
788,07/12/25 05:00:00  AM,26.488,0.0,,,,
789,07/12/25 06:00:00  AM,26.292,21.5,,,,
790,07/12/25 07:00:00  AM,24.931,366.0,,,,
791,07/12/25 08:00:00  AM,24.738,1808.3,,,,
792,07/12/25 09:00:00  AM,26.097,3100.0,,,,
793,07/12/25 10:00:00  AM,28.357,4650.0,,,,
794,07/12/25 11:00:00  AM,31.166,5166.7,,,,
795,07/12/25 12:00:00  PM,33.535,5511.1,,,,
796,07/12/25 01:00:00  PM,34.903,6200.0,,,,
797,07/12/25 02:00:00  PM,35.542,6544.5,,,,
798,07/12/25 03:00:00  PM,35.649,10333.4,,,,
799,07/12/25 04:00:00  PM,36.295,7233.4,,,,
800,07/12/25 05:00:00  PM,35.435,6200.0,,,,
801,07/12/25 06:00:00  PM,34.163,3272.2,,,,
802,07/12/25 07:00:00  PM,33.222,1248.6,,,,
803,07/12/25 08:00:00  PM,32.704,549.0,,,,
804,07/12/25 09:00:00  PM,31.880,10.8,,,,
805,07/12/25 10:00:00  PM,30.963,0.0,,,,
806,07/12/25 11:00:00  PM,30.356,0.0,,,,
807,07/13/25 12:00:00  AM,29.652,0.0,,,,
808,07/13/25 01:00:00  AM,29.152,0.0,,,,
809,07/13/25 02:00:00  AM,28.754,0.0,,,,
810,07/13/25 03:00:00  AM,28.258,0.0,,,,
811,07/13/25 04:00:00  AM,28.060,0.0,,,,
812,07/13/25 05:00:00  AM,27.665,0.0,,,,
813,07/13/25 06:00:00  AM,27.468,21.5,,,,
814,07/13/25 07:00:00  AM,26.195,139.9,,,,
815,07/13/25 08:00:00  AM,25.513,204.5,,,,
816,07/13/25 09:00:00  AM,25.513,3444.5,,,,
817,07/13/25 10:00:00  AM,27.468,3616.7,,,,
818,07/13/25 11:00:00  AM,28.953,3616.7,,,,
819,07/13/25 12:00:00  PM,31.268,7233.4,,,,
820,07/13/25 01:00:00  PM,32.086,7233.4,,,,
821,07/13/25 02:00:00  PM,33.222,3100.0,,,,
822,07/13/25 03:00:00  PM,33.430,2755.6,,,,
823,07/13/25 04:00:00  PM,34.058,7233.4,,,,
824,07/13/25 05:00:00  PM,34.058,5511.1,,,,
825,07/13/25 06:00:00  PM,32.807,3100.0,,,,
826,07/13/25 07:00:00  PM,32.394,645.8,,,,
827,07/13/25 08:00:00  PM,31.268,344.4,,,,
828,07/13/25 09:00:00  PM,29.953,10.8,,,,
829,07/13/25 10:00:00  PM,28.853,0.0,,,,
830,07/13/25 11:00:00  PM,28.060,0.0,,,,
831,07/14/25 12:00:00  AM,27.567,0.0,,,,
832,07/14/25 01:00:00  AM,27.173,0.0,,,,
833,07/14/25 02:00:00  AM,26.977,0.0,,,,
834,07/14/25 03:00:00  AM,26.781,0.0,,,,
835,07/14/25 04:00:00  AM,26.585,0.0,,,,
836,07/14/25 05:00:00  AM,26.390,0.0,,,,
837,07/14/25 06:00:00  AM,26.195,10.8,,,,
838,07/14/25 07:00:00  AM,24.738,387.5,,,,
839,07/14/25 08:00:00  AM,24.158,1033.3,,,,
840,07/14/25 09:00:00  AM,25.416,2755.6,,,,
841,07/14/25 10:00:00  AM,28.060,1808.3,,,,
842,07/14/25 11:00:00  AM,30.659,6200.0,,,,
843,07/14/25 12:00:00  PM,32.497,3100.0,,,,
844,07/14/25 01:00:00  PM,33.326,6544.5,,,,
845,07/14/25 02:00:00  PM,30.558,9644.5,,,,
846,07/14/25 03:00:00  PM,38.046,12400.1,,,,
847,07/14/25 04:00:00  PM,19.377,172.2,,,,
848,07/14/25 05:00:00  PM,19.472,172.2,,,,
849,07/14/25 06:00:00  PM,20.329,139.9,,,,
850,07/14/25 07:00:00  PM,20.805,129.2,,,,
851,07/14/25 08:00:00  PM,20.996,107.6,,,,
852,07/14/25 09:00:00  PM,21.091,21.5,,,,
853,07/14/25 10:00:00  PM,21.091,21.5,,,,
854,07/14/25 11:00:00  PM,20.996,0.0,,,,
855,07/15/25 12:00:00  AM,20.996,0.0,,,,
856,07/15/25 01:00:00  AM,20.996,0.0,,,,
857,07/15/25 02:00:00  AM,20.805,0.0,,,,
858,07/15/25 03:00:00  AM,20.710,0.0,,,,
859,07/15/25 04:00:00  AM,20.615,0.0,,,,
860,07/15/25 05:00:00  AM,20.519,0.0,,,,
861,07/15/25 06:00:00  AM,20.234,0.0,,,,
862,07/15/25 07:00:00  AM,20.234,0.0,,,,
863,07/15/25 08:00:00  AM,20.234,43.1,,,,
864,07/15/25 09:00:00  AM,20.234,107.6,,,,
865,07/15/25 10:00:00  AM,20.329,161.5,,,,
866,07/15/25 11:00:00  AM,20.329,183.0,,,,
867,07/15/25 12:00:00  PM,20.424,172.2,,,,
868,07/15/25 01:00:00  PM,20.424,150.7,,,,
869,07/15/25 02:00:00  PM,20.329,118.4,,,,
870,07/15/25 03:00:00  PM,20.424,118.4,,,,
871,07/15/25 04:00:00  PM,20.519,96.9,,,,
872,07/15/25 05:00:00  PM,20.615,215.3,,,,
873,07/15/25 06:00:00  PM,20.710,258.3,,,,
874,07/15/25 07:00:00  PM,20.996,290.6,,,,
875,07/15/25 08:00:00  PM,21.187,258.3,,,,
876,07/15/25 09:00:00  PM,21.091,0.0,,,,
877,07/15/25 10:00:00  PM,20.996,0.0,,,,
878,07/15/25 11:00:00  PM,20.996,0.0,,,,
879,07/16/25 12:00:00  AM,21.091,0.0,,,,
880,07/16/25 01:00:00  AM,20.996,0.0,,,,
881,07/16/25 02:00:00  AM,20.996,0.0,,,,
882,07/16/25 03:00:00  AM,20.901,0.0,,,,
883,07/16/25 04:00:00  AM,20.805,0.0,,,,
884,07/16/25 05:00:00  AM,20.615,0.0,,,,
885,07/16/25 06:00:00  AM,20.519,0.0,,,,
886,07/16/25 07:00:00  AM,20.424,0.0,,,,
887,07/16/25 08:00:00  AM,20.424,43.1,,,,
888,07/16/25 09:00:00  AM,20.424,118.4,,,,
889,07/16/25 10:00:00  AM,20.519,172.2,,,,
890,07/16/25 11:00:00  AM,20.615,183.0,,,,
891,07/16/25 12:00:00  PM,20.615,172.2,,,,
892,07/16/25 01:00:00  PM,20.710,129.2,,,,
893,07/16/25 02:00:00  PM,20.901,118.4,,,,
894,07/16/25 03:00:00  PM,21.091,75.3,,,,
895,07/16/25 04:00:00  PM,21.378,64.6,,,,
896,07/16/25 05:00:00  PM,21.569,10.8,,,,
897,07/16/25 06:00:00  PM,21.473,53.8,,,,
898,07/16/25 07:00:00  PM,21.473,53.8,,,,
899,07/16/25 08:00:00  PM,21.760,172.2,,,,
900,07/16/25 09:00:00  PM,21.760,0.0,,,,
901,07/16/25 10:00:00  PM,21.664,0.0,,,,
902,07/16/25 11:00:00  PM,21.569,0.0,,,,
903,07/17/25 12:00:00  AM,21.473,0.0,,,,
904,07/17/25 01:00:00  AM,21.282,0.0,,,,
905,07/17/25 02:00:00  AM,21.282,0.0,,,,
906,07/17/25 03:00:00  AM,21.187,0.0,,,,
907,07/17/25 04:00:00  AM,21.187,0.0,,,,
908,07/17/25 05:00:00  AM,21.187,0.0,,,,
909,07/17/25 06:00:00  AM,21.091,0.0,,,,
910,07/17/25 07:00:00  AM,21.187,10.8,,,,
911,07/17/25 08:00:00  AM,21.282,0.0,,,,
912,07/17/25 09:00:00  AM,21.187,32.3,,,,
913,07/17/25 10:00:00  AM,21.187,21.5,,,,
914,07/17/25 11:00:00  AM,21.091,86.1,,,,
915,07/17/25 12:00:00  PM,21.091,161.5,,,,
916,07/17/25 01:00:00  PM,21.091,107.6,,,,
917,07/17/25 02:00:00  PM,20.901,96.9,,,,
918,07/17/25 03:00:00  PM,20.901,75.3,,,,
919,07/17/25 04:00:00  PM,20.901,53.8,,,,
920,07/17/25 05:00:00  PM,20.901,96.9,,,,
921,07/17/25 06:00:00  PM,20.805,32.3,,,,
922,07/17/25 07:00:00  PM,20.805,10.8,,,,
923,07/17/25 08:00:00  PM,20.805,10.8,,,,
924,07/17/25 09:00:00  PM,20.519,0.0,,,,
925,07/17/25 10:00:00  PM,20.615,0.0,,,,
926,07/17/25 11:00:00  PM,20.710,0.0,,,,
927,07/18/25 12:00:00  AM,20.710,0.0,,,,
928,07/18/25 01:00:00  AM,20.615,0.0,,,,
929,07/18/25 02:00:00  AM,20.519,0.0,,,,
930,07/18/25 03:00:00  AM,20.424,0.0,,,,
931,07/18/25 04:00:00  AM,20.329,0.0,,,,
932,07/18/25 05:00:00  AM,20.234,0.0,,,,
933,07/18/25 06:00:00  AM,20.043,0.0,,,,
934,07/18/25 07:00:00  AM,19.948,0.0,,,,
935,07/18/25 08:00:00  AM,19.853,53.8,,,,
