"Plot Title: 4"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10316955, SEN S/N: 10316955)","Intensity, Lux (LGR S/N: 10316955, SEN S/N: 10316955)","Host Connected (LGR S/N: 10316955)","Coupler Attached (LGR S/N: 10316955)","Coupler Detached (LGR S/N: 10316955)","Stopped (LGR S/N: 10316955)","End Of File (LGR S/N: 10316955)"
449,06/28/25 01:00:00  AM,27.468,0.0,,,,,
450,06/28/25 02:00:00  AM,25.805,0.0,,,,,
451,06/28/25 03:00:00  AM,24.738,0.0,,,,,
452,06/28/25 04:00:00  AM,24.158,0.0,,,,,
453,06/28/25 05:00:00  AM,23.677,0.0,,,,,
454,06/28/25 06:00:00  AM,24.835,43.1,,,,,
455,06/28/25 07:00:00  AM,25.805,818.1,,,,,
456,06/28/25 08:00:00  AM,26.977,1463.9,,,,,
457,06/28/25 09:00:00  AM,28.357,7233.4,,,,,
458,06/28/25 10:00:00  AM,28.060,3961.1,,,,,
459,06/28/25 11:00:00  AM,28.258,12400.1,,,,,
460,06/28/25 12:00:00  PM,28.953,4133.4,,,,,
461,06/28/25 01:00:00  PM,28.754,5338.9,,,,,
462,06/28/25 02:00:00  PM,28.953,2325.0,,,,,
463,06/28/25 03:00:00  PM,28.456,2927.8,,,,,
464,06/28/25 04:00:00  PM,28.357,3788.9,,,,,
465,06/28/25 05:00:00  PM,28.555,7233.4,,,,,
466,06/28/25 06:00:00  PM,26.977,2238.9,,,,,
467,06/28/25 07:00:00  PM,25.222,570.5,,,,,
468,06/28/25 08:00:00  PM,23.773,301.4,,,,,
469,06/28/25 09:00:00  PM,22.621,43.1,,,,,
470,06/28/25 10:00:00  PM,23.004,0.0,,,,,
471,06/28/25 11:00:00  PM,22.908,0.0,,,,,
472,06/29/25 12:00:00  AM,22.717,0.0,,,,,
473,06/29/25 01:00:00  AM,22.525,0.0,,,,,
474,06/29/25 02:00:00  AM,21.091,0.0,,,,,
475,06/29/25 03:00:00  AM,20.329,0.0,,,,,
476,06/29/25 04:00:00  AM,19.948,0.0,,,,,
477,06/29/25 05:00:00  AM,19.567,0.0,,,,,
478,06/29/25 06:00:00  AM,20.996,96.9,,,,,
479,06/29/25 07:00:00  AM,22.142,355.2,,,,,
480,06/29/25 08:00:00  AM,24.062,2583.4,,,,,
481,06/29/25 09:00:00  AM,26.879,4305.6,,,,,
482,06/29/25 10:00:00  AM,28.258,6544.5,,,,,
483,06/29/25 11:00:00  AM,30.054,8266.7,,,,,
484,06/29/25 12:00:00  PM,31.166,5166.7,,,,,
485,06/29/25 01:00:00  PM,32.086,9300.1,,,,,
486,06/29/25 02:00:00  PM,34.479,7233.4,,,,,
487,06/29/25 03:00:00  PM,35.328,2755.6,,,,,
488,06/29/25 04:00:00  PM,35.864,11022.3,,,,,
489,06/29/25 05:00:00  PM,35.435,4994.5,,,,,
490,06/29/25 06:00:00  PM,33.326,2497.2,,,,,
491,06/29/25 07:00:00  PM,30.963,462.9,,,,,
492,06/29/25 08:00:00  PM,28.754,279.9,,,,,
493,06/29/25 09:00:00  PM,27.468,21.5,,,,,
494,06/29/25 10:00:00  PM,27.567,0.0,,,,,
495,06/29/25 11:00:00  PM,27.370,0.0,,,,,
496,06/30/25 12:00:00  AM,27.075,0.0,,,,,
497,06/30/25 01:00:00  AM,25.028,0.0,,,,,
498,06/30/25 02:00:00  AM,23.292,0.0,,,,,
499,06/30/25 03:00:00  AM,22.142,0.0,,,,,
500,06/30/25 04:00:00  AM,21.282,0.0,,,,,
501,06/30/25 05:00:00  AM,20.519,0.0,,,,,
502,06/30/25 06:00:00  AM,21.664,75.3,,,,,
503,06/30/25 07:00:00  AM,22.621,333.7,,,,,
504,06/30/25 08:00:00  AM,24.641,4133.4,,,,,
505,06/30/25 09:00:00  AM,27.468,5338.9,,,,,
506,06/30/25 10:00:00  AM,28.754,2755.6,,,,,
507,06/30/25 11:00:00  AM,28.060,2583.4,,,,,
508,06/30/25 12:00:00  PM,28.060,3961.1,,,,,
509,06/30/25 01:00:00  PM,29.252,3100.0,,,,,
510,06/30/25 02:00:00  PM,29.953,656.6,,,,,
511,06/30/25 03:00:00  PM,30.154,570.5,,,,,
512,06/30/25 04:00:00  PM,29.452,947.2,,,,,
513,06/30/25 05:00:00  PM,29.152,2497.2,,,,,
514,06/30/25 06:00:00  PM,28.060,2325.0,,,,,
515,06/30/25 07:00:00  PM,27.567,775.0,,,,,
516,06/30/25 08:00:00  PM,26.683,419.8,,,,,
517,06/30/25 09:00:00  PM,26.000,505.9,,,,,
518,06/30/25 10:00:00  PM,26.879,0.0,,,,,
519,06/30/25 11:00:00  PM,27.370,0.0,,,,,
520,07/01/25 12:00:00  AM,27.370,0.0,,,,,
521,07/01/25 01:00:00  AM,27.272,0.0,,,,,
522,07/01/25 02:00:00  AM,25.319,0.0,,,,,
523,07/01/25 03:00:00  AM,24.255,0.0,,,,,
524,07/01/25 04:00:00  AM,23.581,0.0,,,,,
525,07/01/25 05:00:00  AM,23.292,0.0,,,,,
526,07/01/25 06:00:00  AM,24.738,43.1,,,,,
527,07/01/25 07:00:00  AM,25.805,1087.2,,,,,
528,07/01/25 08:00:00  AM,26.683,1324.0,,,,,
529,07/01/25 09:00:00  AM,28.060,3272.2,,,,,
530,07/01/25 10:00:00  AM,27.961,2927.8,,,,,
531,07/01/25 11:00:00  AM,27.961,3272.2,,,,,
532,07/01/25 12:00:00  PM,30.154,13089.0,,,,,
533,07/01/25 01:00:00  PM,32.188,9300.1,,,,,
534,07/01/25 02:00:00  PM,35.009,8611.2,,,,,
535,07/01/25 03:00:00  PM,35.435,8266.7,,,,,
536,07/01/25 04:00:00  PM,35.328,11711.2,,,,,
537,07/01/25 05:00:00  PM,34.163,5338.9,,,,,
538,07/01/25 06:00:00  PM,31.778,1808.3,,,,,
539,07/01/25 07:00:00  PM,29.053,430.6,,,,,
540,07/01/25 08:00:00  PM,27.075,279.9,,,,,
541,07/01/25 09:00:00  PM,25.610,53.8,,,,,
542,07/01/25 10:00:00  PM,26.097,0.0,,,,,
543,07/01/25 11:00:00  PM,26.097,0.0,,,,,
544,07/02/25 12:00:00  AM,25.610,0.0,,,,,
545,07/02/25 01:00:00  AM,25.125,0.0,,,,,
546,07/02/25 02:00:00  AM,23.100,0.0,,,,,
547,07/02/25 03:00:00  AM,21.664,0.0,,,,,
548,07/02/25 04:00:00  AM,20.805,0.0,,,,,
549,07/02/25 05:00:00  AM,20.138,0.0,,,,,
550,07/02/25 06:00:00  AM,21.378,86.1,,,,,
551,07/02/25 07:00:00  AM,22.429,473.6,,,,,
552,07/02/25 08:00:00  AM,24.158,2583.4,,,,,
553,07/02/25 09:00:00  AM,27.075,4305.6,,,,,
554,07/02/25 10:00:00  AM,28.853,7233.4,,,,,
555,07/02/25 11:00:00  AM,31.166,8266.7,,,,,
556,07/02/25 12:00:00  PM,33.430,16533.4,,,,,
557,07/02/25 01:00:00  PM,34.374,7577.8,,,,,
558,07/02/25 02:00:00  PM,36.295,7577.8,,,,,
559,07/02/25 03:00:00  PM,35.542,8611.2,,,,,
560,07/02/25 04:00:00  PM,35.864,1550.0,,,,,
561,07/02/25 05:00:00  PM,35.542,2669.5,,,,,
562,07/02/25 06:00:00  PM,32.704,2583.4,,,,,
563,07/02/25 07:00:00  PM,30.255,516.7,,,,,
564,07/02/25 08:00:00  PM,28.159,322.9,,,,,
565,07/02/25 09:00:00  PM,26.781,10.8,,,,,
566,07/02/25 10:00:00  PM,27.468,0.0,,,,,
567,07/02/25 11:00:00  PM,27.665,0.0,,,,,
568,07/03/25 12:00:00  AM,27.468,0.0,,,,,
569,07/03/25 01:00:00  AM,26.879,0.0,,,,,
570,07/03/25 02:00:00  AM,24.641,0.0,,,,,
571,07/03/25 03:00:00  AM,23.004,0.0,,,,,
572,07/03/25 04:00:00  AM,21.951,0.0,,,,,
573,07/03/25 05:00:00  AM,21.473,0.0,,,,,
574,07/03/25 06:00:00  AM,23.004,43.1,,,,,
575,07/03/25 07:00:00  AM,23.966,581.3,,,,,
576,07/03/25 08:00:00  AM,25.319,2411.1,,,,,
577,07/03/25 09:00:00  AM,27.665,2152.8,,,,,
578,07/03/25 10:00:00  AM,28.060,6544.5,,,,,
579,07/03/25 11:00:00  AM,29.853,8266.7,,,,,
580,07/03/25 12:00:00  PM,31.166,11711.2,,,,,
581,07/03/25 01:00:00  PM,32.497,5511.1,,,,,
582,07/03/25 02:00:00  PM,35.328,10333.4,,,,,
583,07/03/25 03:00:00  PM,18.616,10.8,,,,,
584,07/03/25 04:00:00  PM,18.901,0.0,,,,,
585,07/03/25 05:00:00  PM,18.996,0.0,,,,,
586,07/03/25 06:00:00  PM,18.996,10.8,,,,,
587,07/03/25 07:00:00  PM,19.092,10.8,,,,,
588,07/03/25 08:00:00  PM,19.092,10.8,,,,,
589,07/03/25 09:00:00  PM,19.092,0.0,,,,,
590,07/03/25 10:00:00  PM,18.901,0.0,,,,,
591,07/03/25 11:00:00  PM,18.901,0.0,,,,,
592,07/04/25 12:00:00  AM,18.996,0.0,,,,,
593,07/04/25 01:00:00  AM,18.996,0.0,,,,,
594,07/04/25 02:00:00  AM,18.901,0.0,,,,,
595,07/04/25 03:00:00  AM,18.901,0.0,,,,,
596,07/04/25 04:00:00  AM,18.901,0.0,,,,,
597,07/04/25 05:00:00  AM,18.806,0.0,,,,,
598,07/04/25 06:00:00  AM,18.806,0.0,,,,,
599,07/04/25 07:00:00  AM,18.806,0.0,,,,,
600,07/04/25 08:00:00  AM,18.901,0.0,,,,,
601,07/04/25 09:00:00  AM,18.616,10.8,,,,,
602,07/04/25 10:00:00  AM,18.521,21.5,,,,,
603,07/04/25 11:00:00  AM,18.426,21.5,,,,,
604,07/04/25 12:00:00  PM,18.426,21.5,,,,,
605,07/04/25 01:00:00  PM,18.616,193.8,,,,,
606,07/04/25 02:00:00  PM,18.806,183.0,,,,,
607,07/04/25 03:00:00  PM,18.806,0.0,,,,,
608,07/04/25 04:00:00  PM,39.615,13089.0,,,,,
609,07/04/25 05:00:00  PM,37.604,22044.6,,,,,
610,07/04/25 06:00:00  PM,29.652,505.9,,,,,
611,07/04/25 07:00:00  PM,28.655,204.5,,,,,
612,07/04/25 08:00:00  PM,27.173,53.8,,,,,
613,07/04/25 09:00:00  PM,25.902,0.0,,,,,
614,07/04/25 10:00:00  PM,26.000,0.0,,,,,
615,07/04/25 11:00:00  PM,25.805,0.0,,,,,
616,07/05/25 12:00:00  AM,25.513,0.0,,,,,
617,07/05/25 01:00:00  AM,25.125,0.0,,,,,
618,07/05/25 02:00:00  AM,23.581,0.0,,,,,
619,07/05/25 03:00:00  AM,22.238,0.0,,,,,
620,07/05/25 04:00:00  AM,21.473,0.0,,,,,
621,07/05/25 05:00:00  AM,20.901,0.0,,,,,
622,07/05/25 06:00:00  AM,22.046,0.0,,,,,
623,07/05/25 07:00:00  AM,23.004,64.6,,,,,
624,07/05/25 08:00:00  AM,24.448,344.4,,,,,
625,07/05/25 09:00:00  AM,27.370,850.4,,,,,
626,07/05/25 10:00:00  AM,29.352,882.6,,,,,
627,07/05/25 11:00:00  AM,32.291,1980.6,,,,,
628,07/05/25 12:00:00  PM,33.953,2238.9,,,,,
629,07/05/25 01:00:00  PM,35.328,2152.8,,,,,
630,07/05/25 02:00:00  PM,36.079,1980.6,,,,,
631,07/05/25 03:00:00  PM,36.187,1722.2,,,,,
632,07/05/25 04:00:00  PM,34.796,258.3,,,,,
633,07/05/25 05:00:00  PM,33.535,355.2,,,,,
634,07/05/25 06:00:00  PM,31.166,452.1,,,,,
635,07/05/25 07:00:00  PM,29.452,226.0,,,,,
636,07/05/25 08:00:00  PM,28.555,75.3,,,,,
637,07/05/25 09:00:00  PM,27.764,0.0,,,,,
638,07/05/25 10:00:00  PM,28.060,0.0,,,,,
639,07/05/25 11:00:00  PM,28.060,0.0,,,,,
640,07/06/25 12:00:00  AM,27.961,0.0,,,,,
641,07/06/25 01:00:00  AM,27.764,0.0,,,,,
642,07/06/25 02:00:00  AM,26.292,0.0,,,,,
643,07/06/25 03:00:00  AM,25.222,0.0,,,,,
644,07/06/25 04:00:00  AM,24.545,0.0,,,,,
645,07/06/25 05:00:00  AM,24.062,0.0,,,,,
646,07/06/25 06:00:00  AM,25.222,0.0,,,,,
647,07/06/25 07:00:00  AM,26.000,64.6,,,,,
648,07/06/25 08:00:00  AM,27.075,344.4,,,,,
649,07/06/25 09:00:00  AM,29.352,828.8,,,,,
650,07/06/25 10:00:00  AM,30.760,871.9,,,,,
651,07/06/25 11:00:00  AM,33.118,1980.6,,,,,
652,07/06/25 12:00:00  PM,34.691,2066.7,,,,,
653,07/06/25 01:00:00  PM,35.649,2066.7,,,,,
654,07/06/25 02:00:00  PM,36.946,1722.2,,,,,
655,07/06/25 03:00:00  PM,36.403,419.8,,,,,
656,07/06/25 04:00:00  PM,35.649,775.0,,,,,
657,07/06/25 05:00:00  PM,35.435,904.2,,,,,
658,07/06/25 06:00:00  PM,33.430,462.9,,,,,
659,07/06/25 07:00:00  PM,31.574,96.9,,,,,
660,07/06/25 08:00:00  PM,29.953,53.8,,,,,
661,07/06/25 09:00:00  PM,28.754,0.0,,,,,
662,07/06/25 10:00:00  PM,29.252,0.0,,,,,
663,07/06/25 11:00:00  PM,29.652,0.0,,,,,
664,07/07/25 12:00:00  AM,29.552,0.0,,,,,
665,07/07/25 01:00:00  AM,28.159,0.0,,,,,
666,07/07/25 02:00:00  AM,26.879,0.0,,,,,
667,07/07/25 03:00:00  AM,26.000,0.0,,,,,
668,07/07/25 04:00:00  AM,25.513,0.0,,,,,
669,07/07/25 05:00:00  AM,25.222,0.0,,,,,
670,07/07/25 06:00:00  AM,26.390,0.0,,,,,
671,07/07/25 07:00:00  AM,26.977,64.6,,,,,
672,07/07/25 08:00:00  AM,27.468,204.5,,,,,
673,07/07/25 09:00:00  AM,28.159,441.3,,,,,
674,07/07/25 10:00:00  AM,26.879,473.6,,,,,
675,07/07/25 11:00:00  AM,27.370,893.4,,,,,
676,07/07/25 12:00:00  PM,27.764,871.9,,,,,
677,07/07/25 01:00:00  PM,28.655,1194.8,,,,,
678,07/07/25 02:00:00  PM,31.983,1894.5,,,,,
679,07/07/25 03:00:00  PM,33.639,1033.3,,,,,
680,07/07/25 04:00:00  PM,33.953,753.5,,,,,
681,07/07/25 05:00:00  PM,33.535,1237.9,,,,,
682,07/07/25 06:00:00  PM,31.574,376.7,,,,,
683,07/07/25 07:00:00  PM,29.053,269.1,,,,,
684,07/07/25 08:00:00  PM,26.781,43.1,,,,,
685,07/07/25 09:00:00  PM,24.931,0.0,,,,,
686,07/07/25 10:00:00  PM,24.931,0.0,,,,,
687,07/07/25 11:00:00  PM,25.028,0.0,,,,,
688,07/08/25 12:00:00  AM,24.931,0.0,,,,,
689,07/08/25 01:00:00  AM,24.835,0.0,,,,,
690,07/08/25 02:00:00  AM,23.196,0.0,,,,,
691,07/08/25 03:00:00  AM,22.238,0.0,,,,,
692,07/08/25 04:00:00  AM,21.664,0.0,,,,,
693,07/08/25 05:00:00  AM,21.378,0.0,,,,,
694,07/08/25 06:00:00  AM,22.621,0.0,,,,,
695,07/08/25 07:00:00  AM,23.581,32.3,,,,,
696,07/08/25 08:00:00  AM,24.255,64.6,,,,,
697,07/08/25 09:00:00  AM,24.931,172.2,,,,,
698,07/08/25 10:00:00  AM,23.966,193.8,,,,,
699,07/08/25 11:00:00  AM,23.966,559.7,,,,,
700,07/08/25 12:00:00  PM,26.781,2583.4,,,,,
701,07/08/25 01:00:00  PM,27.862,1087.2,,,,,
702,07/08/25 02:00:00  PM,32.807,1141.0,,,,,
703,07/08/25 03:00:00  PM,34.268,678.1,,,,,
704,07/08/25 04:00:00  PM,34.058,1162.5,,,,,
705,07/08/25 05:00:00  PM,33.639,1033.3,,,,,
706,07/08/25 06:00:00  PM,31.983,527.4,,,,,
707,07/08/25 07:00:00  PM,29.652,96.9,,,,,
708,07/08/25 08:00:00  PM,27.567,43.1,,,,,
709,07/08/25 09:00:00  PM,26.000,0.0,,,,,
710,07/08/25 10:00:00  PM,26.097,0.0,,,,,
711,07/08/25 11:00:00  PM,25.902,0.0,,,,,
712,07/09/25 12:00:00  AM,25.513,0.0,,,,,
713,07/09/25 01:00:00  AM,25.222,0.0,,,,,
714,07/09/25 02:00:00  AM,23.484,0.0,,,,,
715,07/09/25 03:00:00  AM,22.142,0.0,,,,,
716,07/09/25 04:00:00  AM,21.187,0.0,,,,,
717,07/09/25 05:00:00  AM,20.519,0.0,,,,,
718,07/09/25 06:00:00  AM,21.569,0.0,,,,,
719,07/09/25 07:00:00  AM,22.525,150.7,,,,,
720,07/09/25 08:00:00  AM,23.677,150.7,,,,,
721,07/09/25 09:00:00  AM,24.738,183.0,,,,,
722,07/09/25 10:00:00  AM,23.869,118.4,,,,,
723,07/09/25 11:00:00  AM,23.100,355.2,,,,,
724,07/09/25 12:00:00  PM,23.869,775.0,,,,,
725,07/09/25 01:00:00  PM,24.931,441.3,,,,,
726,07/09/25 02:00:00  PM,27.468,958.0,,,,,
727,07/09/25 03:00:00  PM,29.752,850.4,,,,,
728,07/09/25 04:00:00  PM,31.064,409.0,,,,,
729,07/09/25 05:00:00  PM,31.574,742.7,,,,,
730,07/09/25 06:00:00  PM,30.154,161.5,,,,,
731,07/09/25 07:00:00  PM,28.357,86.1,,,,,
732,07/09/25 08:00:00  PM,26.683,10.8,,,,,
733,07/09/25 09:00:00  PM,25.125,0.0,,,,,
734,07/09/25 10:00:00  PM,25.222,0.0,,,,,
735,07/09/25 11:00:00  PM,25.125,0.0,,,,,
736,07/10/25 12:00:00  AM,24.931,0.0,,,,,
737,07/10/25 01:00:00  AM,24.738,0.0,,,,,
738,07/10/25 02:00:00  AM,22.812,0.0,,,,,
739,07/10/25 03:00:00  AM,21.473,0.0,,,,,
740,07/10/25 04:00:00  AM,20.710,0.0,,,,,
741,07/10/25 05:00:00  AM,20.138,0.0,,,,,
742,07/10/25 06:00:00  AM,22.046,0.0,,,,,
743,07/10/25 07:00:00  AM,23.677,53.8,,,,,
744,07/10/25 08:00:00  AM,25.513,193.8,,,,,
745,07/10/25 09:00:00  AM,28.060,505.9,,,,,
746,07/10/25 10:00:00  AM,29.152,516.7,,,,,
747,07/10/25 11:00:00  AM,30.558,2066.7,,,,,
748,07/10/25 12:00:00  PM,31.166,344.4,,,,,
749,07/10/25 01:00:00  PM,31.880,312.2,,,,,
750,07/10/25 02:00:00  PM,34.268,312.2,,,,,
751,07/10/25 03:00:00  PM,35.649,236.8,,,,,
752,07/10/25 04:00:00  PM,35.115,818.1,,,,,
753,07/10/25 05:00:00  PM,35.864,602.8,,,,,
754,07/10/25 06:00:00  PM,33.953,344.4,,,,,
755,07/10/25 07:00:00  PM,31.370,64.6,,,,,
756,07/10/25 08:00:00  PM,29.452,43.1,,,,,
757,07/10/25 09:00:00  PM,27.764,0.0,,,,,
758,07/10/25 10:00:00  PM,27.862,0.0,,,,,
759,07/10/25 11:00:00  PM,27.567,0.0,,,,,
760,07/11/25 12:00:00  AM,27.173,0.0,,,,,
761,07/11/25 01:00:00  AM,26.879,0.0,,,,,
762,07/11/25 02:00:00  AM,25.028,0.0,,,,,
763,07/11/25 03:00:00  AM,23.677,0.0,,,,,
764,07/11/25 04:00:00  AM,22.812,0.0,,,,,
765,07/11/25 05:00:00  AM,22.238,0.0,,,,,
766,07/11/25 06:00:00  AM,23.581,0.0,,,,,
767,07/11/25 07:00:00  AM,24.545,64.6,,,,,
768,07/11/25 08:00:00  AM,25.805,290.6,,,,,
769,07/11/25 09:00:00  AM,27.567,355.2,,,,,
770,07/11/25 10:00:00  AM,28.258,376.7,,,,,
771,07/11/25 11:00:00  AM,29.652,1550.0,,,,,
772,07/11/25 12:00:00  PM,31.778,850.4,,,,,
773,07/11/25 01:00:00  PM,33.639,1356.3,,,,,
774,07/11/25 02:00:00  PM,34.903,624.3,,,,,
775,07/11/25 03:00:00  PM,36.187,635.1,,,,,
776,07/11/25 04:00:00  PM,34.691,484.4,,,,,
777,07/11/25 05:00:00  PM,34.058,322.9,,,,,
778,07/11/25 06:00:00  PM,32.291,150.7,,,,,
779,07/11/25 07:00:00  PM,30.356,129.2,,,,,
780,07/11/25 08:00:00  PM,28.655,21.5,,,,,
781,07/11/25 09:00:00  PM,27.468,0.0,,,,,
782,07/11/25 10:00:00  PM,28.159,0.0,,,,,
783,07/11/25 11:00:00  PM,28.655,0.0,,,,,
784,07/12/25 12:00:00  AM,28.060,0.0,,,,,
785,07/12/25 01:00:00  AM,27.665,0.0,,,,,
786,07/12/25 02:00:00  AM,25.805,0.0,,,,,
787,07/12/25 03:00:00  AM,24.641,0.0,,,,,
788,07/12/25 04:00:00  AM,23.773,0.0,,,,,
789,07/12/25 05:00:00  AM,23.388,0.0,,,,,
790,07/12/25 06:00:00  AM,24.835,0.0,,,,,
791,07/12/25 07:00:00  AM,25.708,43.1,,,,,
792,07/12/25 08:00:00  AM,26.879,183.0,,,,,
793,07/12/25 09:00:00  AM,29.053,484.4,,,,,
794,07/12/25 10:00:00  AM,30.054,538.2,,,,,
795,07/12/25 11:00:00  AM,32.704,1808.3,,,,,
796,07/12/25 12:00:00  PM,34.585,1216.3,,,,,
797,07/12/25 01:00:00  PM,35.649,1259.4,,,,,
798,07/12/25 02:00:00  PM,36.946,1054.9,,,,,
799,07/12/25 03:00:00  PM,37.055,387.5,,,,,
800,07/12/25 04:00:00  PM,36.837,656.6,,,,,
801,07/12/25 05:00:00  PM,36.403,581.3,,,,,
802,07/12/25 06:00:00  PM,33.639,290.6,,,,,
803,07/12/25 07:00:00  PM,31.370,139.9,,,,,
804,07/12/25 08:00:00  PM,30.154,64.6,,,,,
805,07/12/25 09:00:00  PM,29.053,0.0,,,,,
806,07/12/25 10:00:00  PM,29.552,0.0,,,,,
807,07/12/25 11:00:00  PM,29.552,0.0,,,,,
808,07/13/25 12:00:00  AM,29.053,0.0,,,,,
809,07/13/25 01:00:00  AM,28.655,0.0,,,,,
810,07/13/25 02:00:00  AM,26.781,0.0,,,,,
811,07/13/25 03:00:00  AM,25.610,0.0,,,,,
812,07/13/25 04:00:00  AM,25.125,0.0,,,,,
813,07/13/25 05:00:00  AM,24.641,0.0,,,,,
814,07/13/25 06:00:00  AM,26.097,0.0,,,,,
815,07/13/25 07:00:00  AM,26.879,10.8,,,,,
816,07/13/25 08:00:00  AM,27.567,21.5,,,,,
817,07/13/25 09:00:00  AM,28.258,581.3,,,,,
818,07/13/25 10:00:00  AM,29.152,419.8,,,,,
819,07/13/25 11:00:00  AM,29.853,699.7,,,,,
820,07/13/25 12:00:00  PM,32.188,1334.7,,,,,
821,07/13/25 01:00:00  PM,32.600,387.5,,,,,
822,07/13/25 02:00:00  PM,34.796,247.6,,,,,
823,07/13/25 03:00:00  PM,35.542,290.6,,,,,
824,07/13/25 04:00:00  PM,36.187,635.1,,,,,
825,07/13/25 05:00:00  PM,36.187,505.9,,,,,
826,07/13/25 06:00:00  PM,33.326,258.3,,,,,
827,07/13/25 07:00:00  PM,30.862,64.6,,,,,
828,07/13/25 08:00:00  PM,28.853,32.3,,,,,
829,07/13/25 09:00:00  PM,27.173,0.0,,,,,
830,07/13/25 10:00:00  PM,27.468,0.0,,,,,
831,07/13/25 11:00:00  PM,27.567,0.0,,,,,
832,07/14/25 12:00:00  AM,27.468,0.0,,,,,
833,07/14/25 01:00:00  AM,25.416,0.0,,,,,
834,07/14/25 02:00:00  AM,24.448,0.0,,,,,
835,07/14/25 03:00:00  AM,23.869,0.0,,,,,
836,07/14/25 04:00:00  AM,23.581,0.0,,,,,
837,07/14/25 05:00:00  AM,23.388,0.0,,,,,
838,07/14/25 06:00:00  AM,24.835,0.0,,,,,
839,07/14/25 07:00:00  AM,25.610,43.1,,,,,
840,07/14/25 08:00:00  AM,26.390,107.6,,,,,
841,07/14/25 09:00:00  AM,28.754,430.6,,,,,
842,07/14/25 10:00:00  AM,29.752,452.1,,,,,
843,07/14/25 11:00:00  AM,32.497,1722.2,,,,,
844,07/14/25 12:00:00  PM,34.058,1141.0,,,,,
845,07/14/25 01:00:00  PM,34.479,387.5,,,,,
846,07/14/25 02:00:00  PM,36.620,968.8,,,,,
847,07/14/25 03:00:00  PM,39.843,14466.8,,,,,
848,07/14/25 04:00:00  PM,19.472,86.1,,,,,
849,07/14/25 05:00:00  PM,19.662,86.1,,,,,
850,07/14/25 06:00:00  PM,20.329,75.3,,,,,
851,07/14/25 07:00:00  PM,20.805,75.3,,,,,
852,07/14/25 08:00:00  PM,20.996,64.6,,,,,
853,07/14/25 09:00:00  PM,21.187,10.8,,,,,
854,07/14/25 10:00:00  PM,21.282,10.8,,,,,
855,07/14/25 11:00:00  PM,21.187,0.0,,,,,
856,07/15/25 12:00:00  AM,21.187,0.0,,,,,
857,07/15/25 01:00:00  AM,21.187,0.0,,,,,
858,07/15/25 02:00:00  AM,20.996,0.0,,,,,
859,07/15/25 03:00:00  AM,20.901,0.0,,,,,
860,07/15/25 04:00:00  AM,20.901,0.0,,,,,
861,07/15/25 05:00:00  AM,20.710,0.0,,,,,
862,07/15/25 06:00:00  AM,20.519,0.0,,,,,
863,07/15/25 07:00:00  AM,20.519,0.0,,,,,
864,07/15/25 08:00:00  AM,20.424,21.5,,,,,
865,07/15/25 09:00:00  AM,20.424,64.6,,,,,
866,07/15/25 10:00:00  AM,20.234,86.1,,,,,
867,07/15/25 11:00:00  AM,20.329,107.6,,,,,
868,07/15/25 12:00:00  PM,20.424,107.6,,,,,
869,07/15/25 01:00:00  PM,20.329,86.1,,,,,
870,07/15/25 02:00:00  PM,20.329,75.3,,,,,
871,07/15/25 03:00:00  PM,20.424,64.6,,,,,
872,07/15/25 04:00:00  PM,20.519,53.8,,,,,
873,07/15/25 05:00:00  PM,20.615,129.2,,,,,
874,07/15/25 06:00:00  PM,20.710,150.7,,,,,
875,07/15/25 07:00:00  PM,20.996,172.2,,,,,
876,07/15/25 08:00:00  PM,21.187,150.7,,,,,
877,07/15/25 09:00:00  PM,21.282,0.0,,,,,
878,07/15/25 10:00:00  PM,21.187,0.0,,,,,
879,07/15/25 11:00:00  PM,21.282,0.0,,,,,
880,07/16/25 12:00:00  AM,21.187,0.0,,,,,
881,07/16/25 01:00:00  AM,21.187,0.0,,,,,
882,07/16/25 02:00:00  AM,21.091,0.0,,,,,
883,07/16/25 03:00:00  AM,21.091,0.0,,,,,
884,07/16/25 04:00:00  AM,20.996,0.0,,,,,
885,07/16/25 05:00:00  AM,20.805,0.0,,,,,
886,07/16/25 06:00:00  AM,20.710,0.0,,,,,
887,07/16/25 07:00:00  AM,20.615,0.0,,,,,
888,07/16/25 08:00:00  AM,20.615,21.5,,,,,
889,07/16/25 09:00:00  AM,20.615,64.6,,,,,
890,07/16/25 10:00:00  AM,20.424,96.9,,,,,
891,07/16/25 11:00:00  AM,20.519,107.6,,,,,
892,07/16/25 12:00:00  PM,20.519,107.6,,,,,
893,07/16/25 01:00:00  PM,20.615,75.3,,,,,
894,07/16/25 02:00:00  PM,20.901,64.6,,,,,
895,07/16/25 03:00:00  PM,21.187,43.1,,,,,
896,07/16/25 04:00:00  PM,21.473,43.1,,,,,
897,07/16/25 05:00:00  PM,21.664,0.0,,,,,
898,07/16/25 06:00:00  PM,21.473,32.3,,,,,
899,07/16/25 07:00:00  PM,21.569,32.3,,,,,
900,07/16/25 08:00:00  PM,21.760,107.6,,,,,
901,07/16/25 09:00:00  PM,21.760,0.0,,,,,
902,07/16/25 10:00:00  PM,21.664,0.0,,,,,
903,07/16/25 11:00:00  PM,21.473,0.0,,,,,
904,07/17/25 12:00:00  AM,21.378,0.0,,,,,
905,07/17/25 01:00:00  AM,21.282,0.0,,,,,
