"Plot Title: 1"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 874406, SEN S/N: 874406)","Intensity, Lux (LGR S/N: 874406, SEN S/N: 874406)","Coupler Attached (LGR S/N: 874406)","Host Connected (LGR S/N: 874406)","Coupler Detached (LGR S/N: 874406)","End Of File (LGR S/N: 874406)"
471,06/28/25 10:00:00  PM,24.545,0.0,,,,
472,06/28/25 11:00:00  PM,24.062,0.0,,,,
473,06/29/25 12:00:00  AM,23.677,0.0,,,,
474,06/29/25 01:00:00  AM,23.196,0.0,,,,
475,06/29/25 02:00:00  AM,23.004,0.0,,,,
476,06/29/25 03:00:00  AM,23.100,0.0,,,,
477,06/29/25 04:00:00  AM,23.196,0.0,,,,
478,06/29/25 05:00:00  AM,23.196,0.0,,,,
479,06/29/25 06:00:00  AM,23.100,10.8,,,,
480,06/29/25 07:00:00  AM,21.473,53.8,,,,
481,06/29/25 08:00:00  AM,22.238,516.7,,,,
482,06/29/25 09:00:00  AM,24.351,936.5,,,,
483,06/29/25 10:00:00  AM,26.879,1722.2,,,,
484,06/29/25 11:00:00  AM,29.752,2583.4,,,,
485,06/29/25 12:00:00  PM,30.963,2152.8,,,,
486,06/29/25 01:00:00  PM,32.497,2411.1,,,,
487,06/29/25 02:00:00  PM,33.430,1334.7,,,,
488,06/29/25 03:00:00  PM,33.639,1377.8,,,,
489,06/29/25 04:00:00  PM,33.743,990.3,,,,
490,06/29/25 05:00:00  PM,33.118,699.7,,,,
491,06/29/25 06:00:00  PM,31.880,226.0,,,,
492,06/29/25 07:00:00  PM,31.370,64.6,,,,
493,06/29/25 08:00:00  PM,30.558,32.3,,,,
494,06/29/25 09:00:00  PM,29.953,0.0,,,,
495,06/29/25 10:00:00  PM,29.053,0.0,,,,
496,06/29/25 11:00:00  PM,28.060,0.0,,,,
497,06/30/25 12:00:00  AM,27.272,0.0,,,,
498,06/30/25 01:00:00  AM,26.488,0.0,,,,
499,06/30/25 02:00:00  AM,26.000,0.0,,,,
500,06/30/25 03:00:00  AM,25.125,0.0,,,,
501,06/30/25 04:00:00  AM,24.545,0.0,,,,
502,06/30/25 05:00:00  AM,24.062,0.0,,,,
503,06/30/25 06:00:00  AM,23.869,10.8,,,,
504,06/30/25 07:00:00  AM,22.046,53.8,,,,
505,06/30/25 08:00:00  AM,22.908,731.9,,,,
506,06/30/25 09:00:00  AM,24.835,1151.7,,,,
507,06/30/25 10:00:00  AM,26.879,505.9,,,,
508,06/30/25 11:00:00  AM,26.781,430.6,,,,
509,06/30/25 12:00:00  PM,27.272,699.7,,,,
510,06/30/25 01:00:00  PM,28.555,484.4,,,,
511,06/30/25 02:00:00  PM,27.862,107.6,,,,
512,06/30/25 03:00:00  PM,27.075,96.9,,,,
513,06/30/25 04:00:00  PM,25.902,172.2,,,,
514,06/30/25 05:00:00  PM,25.416,430.6,,,,
515,06/30/25 06:00:00  PM,25.805,387.5,,,,
516,06/30/25 07:00:00  PM,27.764,129.2,,,,
517,06/30/25 08:00:00  PM,28.655,64.6,,,,
518,06/30/25 09:00:00  PM,28.853,64.6,,,,
519,06/30/25 10:00:00  PM,28.655,0.0,,,,
520,06/30/25 11:00:00  PM,28.357,0.0,,,,
521,07/01/25 12:00:00  AM,27.862,0.0,,,,
522,07/01/25 01:00:00  AM,27.468,0.0,,,,
523,07/01/25 02:00:00  AM,27.173,0.0,,,,
524,07/01/25 03:00:00  AM,26.977,0.0,,,,
525,07/01/25 04:00:00  AM,26.977,0.0,,,,
526,07/01/25 05:00:00  AM,26.977,0.0,,,,
527,07/01/25 06:00:00  AM,26.977,0.0,,,,
528,07/01/25 07:00:00  AM,25.222,193.8,,,,
529,07/01/25 08:00:00  AM,24.641,226.0,,,,
530,07/01/25 09:00:00  AM,25.319,635.1,,,,
531,07/01/25 10:00:00  AM,26.292,549.0,,,,
532,07/01/25 11:00:00  AM,27.075,1054.9,,,,
533,07/01/25 12:00:00  PM,30.054,2066.7,,,,
534,07/01/25 01:00:00  PM,32.291,2152.8,,,,
535,07/01/25 02:00:00  PM,33.953,1550.0,,,,
536,07/01/25 03:00:00  PM,33.743,419.8,,,,
537,07/01/25 04:00:00  PM,33.222,1076.4,,,,
538,07/01/25 05:00:00  PM,31.676,775.0,,,,
539,07/01/25 06:00:00  PM,30.255,301.4,,,,
540,07/01/25 07:00:00  PM,29.652,64.6,,,,
541,07/01/25 08:00:00  PM,28.655,43.1,,,,
542,07/01/25 09:00:00  PM,27.862,0.0,,,,
543,07/01/25 10:00:00  PM,27.173,0.0,,,,
544,07/01/25 11:00:00  PM,26.488,0.0,,,,
545,07/02/25 12:00:00  AM,26.097,0.0,,,,
546,07/02/25 01:00:00  AM,25.319,0.0,,,,
547,07/02/25 02:00:00  AM,24.738,0.0,,,,
548,07/02/25 03:00:00  AM,24.351,0.0,,,,
549,07/02/25 04:00:00  AM,23.966,0.0,,,,
550,07/02/25 05:00:00  AM,23.677,0.0,,,,
551,07/02/25 06:00:00  AM,23.484,10.8,,,,
552,07/02/25 07:00:00  AM,21.760,86.1,,,,
553,07/02/25 08:00:00  AM,22.142,549.0,,,,
554,07/02/25 09:00:00  AM,24.448,990.3,,,,
555,07/02/25 10:00:00  AM,27.665,1894.5,,,,
556,07/02/25 11:00:00  AM,31.064,2755.6,,,,
557,07/02/25 12:00:00  PM,33.535,1980.6,,,,
558,07/02/25 01:00:00  PM,35.115,2325.0,,,,
559,07/02/25 02:00:00  PM,35.222,1463.9,,,,
560,07/02/25 03:00:00  PM,33.848,1636.1,,,,
561,07/02/25 04:00:00  PM,33.535,1076.4,,,,
562,07/02/25 05:00:00  PM,33.014,344.4,,,,
563,07/02/25 06:00:00  PM,31.370,258.3,,,,
564,07/02/25 07:00:00  PM,30.862,86.1,,,,
565,07/02/25 08:00:00  PM,29.953,53.8,,,,
566,07/02/25 09:00:00  PM,29.152,0.0,,,,
567,07/02/25 10:00:00  PM,28.555,0.0,,,,
568,07/02/25 11:00:00  PM,27.764,0.0,,,,
569,07/03/25 12:00:00  AM,27.075,0.0,,,,
570,07/03/25 01:00:00  AM,26.683,0.0,,,,
571,07/03/25 02:00:00  AM,26.000,0.0,,,,
572,07/03/25 03:00:00  AM,25.513,0.0,,,,
573,07/03/25 04:00:00  AM,24.835,0.0,,,,
574,07/03/25 05:00:00  AM,24.545,0.0,,,,
575,07/03/25 06:00:00  AM,24.351,0.0,,,,
576,07/03/25 07:00:00  AM,22.525,118.4,,,,
577,07/03/25 08:00:00  AM,22.621,538.2,,,,
578,07/03/25 09:00:00  AM,24.545,538.2,,,,
579,07/03/25 10:00:00  AM,26.781,1722.2,,,,
580,07/03/25 11:00:00  AM,26.879,2497.2,,,,
581,07/03/25 12:00:00  PM,30.963,2066.7,,,,
582,07/03/25 01:00:00  PM,33.118,5338.9,,,,
583,07/03/25 02:00:00  PM,36.079,11022.3,,,,
584,07/03/25 03:00:00  PM,18.045,0.0,,,,
585,07/03/25 04:00:00  PM,18.331,0.0,,,,
586,07/03/25 05:00:00  PM,18.426,0.0,,,,
587,07/03/25 06:00:00  PM,18.521,0.0,,,,
588,07/03/25 07:00:00  PM,18.616,10.8,,,,
589,07/03/25 08:00:00  PM,18.711,0.0,,,,
590,07/03/25 09:00:00  PM,18.616,0.0,,,,
591,07/03/25 10:00:00  PM,18.521,0.0,,,,
592,07/03/25 11:00:00  PM,18.521,0.0,,,,
593,07/04/25 12:00:00  AM,18.616,0.0,,,,
594,07/04/25 01:00:00  AM,18.521,0.0,,,,
595,07/04/25 02:00:00  AM,18.521,0.0,,,,
596,07/04/25 03:00:00  AM,18.521,0.0,,,,
597,07/04/25 04:00:00  AM,18.521,0.0,,,,
598,07/04/25 05:00:00  AM,18.426,0.0,,,,
599,07/04/25 06:00:00  AM,18.426,0.0,,,,
600,07/04/25 07:00:00  AM,18.426,0.0,,,,
601,07/04/25 08:00:00  AM,18.521,0.0,,,,
602,07/04/25 09:00:00  AM,18.236,10.8,,,,
603,07/04/25 10:00:00  AM,18.140,21.5,,,,
604,07/04/25 11:00:00  AM,18.045,21.5,,,,
605,07/04/25 12:00:00  PM,18.045,21.5,,,,
606,07/04/25 01:00:00  PM,18.140,226.0,,,,
607,07/04/25 02:00:00  PM,18.426,226.0,,,,
608,07/04/25 03:00:00  PM,18.331,0.0,,,,
609,07/04/25 04:00:00  PM,41.458,11022.3,,,,
610,07/04/25 05:00:00  PM,28.853,1463.9,,,,
611,07/04/25 06:00:00  PM,28.754,538.2,,,,
612,07/04/25 07:00:00  PM,28.953,183.0,,,,
613,07/04/25 08:00:00  PM,28.555,43.1,,,,
614,07/04/25 09:00:00  PM,27.764,0.0,,,,
615,07/04/25 10:00:00  PM,26.879,0.0,,,,
616,07/04/25 11:00:00  PM,26.097,0.0,,,,
617,07/05/25 12:00:00  AM,25.416,0.0,,,,
618,07/05/25 01:00:00  AM,24.835,0.0,,,,
619,07/05/25 02:00:00  AM,24.448,0.0,,,,
620,07/05/25 03:00:00  AM,23.966,0.0,,,,
621,07/05/25 04:00:00  AM,23.773,0.0,,,,
622,07/05/25 05:00:00  AM,23.677,0.0,,,,
623,07/05/25 06:00:00  AM,23.677,0.0,,,,
624,07/05/25 07:00:00  AM,22.621,75.3,,,,
625,07/05/25 08:00:00  AM,23.100,559.7,,,,
626,07/05/25 09:00:00  AM,25.125,936.5,,,,
627,07/05/25 10:00:00  AM,27.764,1377.8,,,,
628,07/05/25 11:00:00  AM,30.862,1980.6,,,,
629,07/05/25 12:00:00  PM,32.807,1980.6,,,,
630,07/05/25 01:00:00  PM,34.163,1636.1,,,,
631,07/05/25 02:00:00  PM,34.268,1550.0,,,,
632,07/05/25 03:00:00  PM,34.268,1463.9,,,,
633,07/05/25 04:00:00  PM,32.086,312.2,,,,
634,07/05/25 05:00:00  PM,30.659,376.7,,,,
635,07/05/25 06:00:00  PM,29.552,333.7,,,,
636,07/05/25 07:00:00  PM,29.652,215.3,,,,
637,07/05/25 08:00:00  PM,29.953,64.6,,,,
638,07/05/25 09:00:00  PM,29.752,0.0,,,,
639,07/05/25 10:00:00  PM,29.252,0.0,,,,
640,07/05/25 11:00:00  PM,28.655,0.0,,,,
641,07/06/25 12:00:00  AM,28.258,0.0,,,,
642,07/06/25 01:00:00  AM,27.862,0.0,,,,
643,07/06/25 02:00:00  AM,27.567,0.0,,,,
644,07/06/25 03:00:00  AM,27.370,0.0,,,,
645,07/06/25 04:00:00  AM,27.173,0.0,,,,
646,07/06/25 05:00:00  AM,27.075,0.0,,,,
647,07/06/25 06:00:00  AM,26.977,0.0,,,,
648,07/06/25 07:00:00  AM,25.610,64.6,,,,
649,07/06/25 08:00:00  AM,25.902,549.0,,,,
650,07/06/25 09:00:00  AM,27.370,893.4,,,,
651,07/06/25 10:00:00  AM,29.552,1334.7,,,,
652,07/06/25 11:00:00  AM,31.983,1980.6,,,,
653,07/06/25 12:00:00  PM,33.535,1722.2,,,,
654,07/06/25 01:00:00  PM,34.691,1636.1,,,,
655,07/06/25 02:00:00  PM,35.009,1377.8,,,,
656,07/06/25 03:00:00  PM,33.953,419.8,,,,
657,07/06/25 04:00:00  PM,33.535,731.9,,,,
658,07/06/25 05:00:00  PM,33.014,753.5,,,,
659,07/06/25 06:00:00  PM,32.086,290.6,,,,
660,07/06/25 07:00:00  PM,31.574,86.1,,,,
661,07/06/25 08:00:00  PM,31.064,43.1,,,,
662,07/06/25 09:00:00  PM,30.659,0.0,,,,
663,07/06/25 10:00:00  PM,30.255,0.0,,,,
664,07/06/25 11:00:00  PM,29.953,0.0,,,,
665,07/07/25 12:00:00  AM,29.552,0.0,,,,
666,07/07/25 01:00:00  AM,29.352,0.0,,,,
667,07/07/25 02:00:00  AM,28.953,0.0,,,,
668,07/07/25 03:00:00  AM,28.555,0.0,,,,
669,07/07/25 04:00:00  AM,28.357,0.0,,,,
670,07/07/25 05:00:00  AM,28.159,0.0,,,,
671,07/07/25 06:00:00  AM,28.060,0.0,,,,
672,07/07/25 07:00:00  AM,26.488,75.3,,,,
673,07/07/25 08:00:00  AM,25.708,322.9,,,,
674,07/07/25 09:00:00  AM,25.708,484.4,,,,
675,07/07/25 10:00:00  AM,25.319,570.5,,,,
676,07/07/25 11:00:00  AM,26.097,904.2,,,,
677,07/07/25 12:00:00  PM,26.683,753.5,,,,
678,07/07/25 01:00:00  PM,27.862,1119.5,,,,
679,07/07/25 02:00:00  PM,29.853,1119.5,,,,
680,07/07/25 03:00:00  PM,30.760,850.4,,,,
681,07/07/25 04:00:00  PM,30.963,839.6,,,,
682,07/07/25 05:00:00  PM,30.255,818.1,,,,
683,07/07/25 06:00:00  PM,29.452,398.3,,,,
684,07/07/25 07:00:00  PM,28.853,247.6,,,,
685,07/07/25 08:00:00  PM,27.764,43.1,,,,
686,07/07/25 09:00:00  PM,26.585,0.0,,,,
687,07/07/25 10:00:00  PM,25.708,0.0,,,,
688,07/07/25 11:00:00  PM,25.028,0.0,,,,
689,07/08/25 12:00:00  AM,24.641,0.0,,,,
690,07/08/25 01:00:00  AM,24.351,0.0,,,,
691,07/08/25 02:00:00  AM,24.158,0.0,,,,
692,07/08/25 03:00:00  AM,24.158,0.0,,,,
693,07/08/25 04:00:00  AM,24.062,0.0,,,,
694,07/08/25 05:00:00  AM,24.158,0.0,,,,
695,07/08/25 06:00:00  AM,24.158,0.0,,,,
696,07/08/25 07:00:00  AM,22.812,43.1,,,,
697,07/08/25 08:00:00  AM,21.951,64.6,,,,
698,07/08/25 09:00:00  AM,21.855,172.2,,,,
699,07/08/25 10:00:00  AM,21.951,172.2,,,,
700,07/08/25 11:00:00  AM,22.717,581.3,,,,
701,07/08/25 12:00:00  PM,25.902,2238.9,,,,
702,07/08/25 01:00:00  PM,27.075,1808.3,,,,
703,07/08/25 02:00:00  PM,30.659,1636.1,,,,
704,07/08/25 03:00:00  PM,31.472,570.5,,,,
705,07/08/25 04:00:00  PM,31.166,1237.9,,,,
706,07/08/25 05:00:00  PM,30.659,882.6,,,,
707,07/08/25 06:00:00  PM,30.255,355.2,,,,
708,07/08/25 07:00:00  PM,29.752,86.1,,,,
709,07/08/25 08:00:00  PM,28.853,43.1,,,,
710,07/08/25 09:00:00  PM,27.862,0.0,,,,
711,07/08/25 10:00:00  PM,26.977,0.0,,,,
712,07/08/25 11:00:00  PM,26.097,0.0,,,,
713,07/09/25 12:00:00  AM,25.416,0.0,,,,
714,07/09/25 01:00:00  AM,25.125,0.0,,,,
715,07/09/25 02:00:00  AM,24.835,0.0,,,,
716,07/09/25 03:00:00  AM,24.351,0.0,,,,
717,07/09/25 04:00:00  AM,23.966,0.0,,,,
718,07/09/25 05:00:00  AM,23.677,0.0,,,,
719,07/09/25 06:00:00  AM,23.388,0.0,,,,
720,07/09/25 07:00:00  AM,21.951,172.2,,,,
721,07/09/25 08:00:00  AM,21.569,183.0,,,,
722,07/09/25 09:00:00  AM,21.855,183.0,,,,
723,07/09/25 10:00:00  AM,22.046,118.4,,,,
724,07/09/25 11:00:00  AM,21.951,441.3,,,,
725,07/09/25 12:00:00  PM,23.100,688.9,,,,
726,07/09/25 01:00:00  PM,24.255,366.0,,,,
727,07/09/25 02:00:00  PM,25.610,828.8,,,,
728,07/09/25 03:00:00  PM,27.272,1377.8,,,,
729,07/09/25 04:00:00  PM,28.159,624.3,,,,
730,07/09/25 05:00:00  PM,28.655,871.9,,,,
731,07/09/25 06:00:00  PM,28.258,193.8,,,,
732,07/09/25 07:00:00  PM,28.655,129.2,,,,
733,07/09/25 08:00:00  PM,28.456,21.5,,,,
734,07/09/25 09:00:00  PM,27.272,0.0,,,,
735,07/09/25 10:00:00  PM,26.097,0.0,,,,
736,07/09/25 11:00:00  PM,25.319,0.0,,,,
737,07/10/25 12:00:00  AM,24.835,0.0,,,,
738,07/10/25 01:00:00  AM,24.448,0.0,,,,
739,07/10/25 02:00:00  AM,24.255,0.0,,,,
740,07/10/25 03:00:00  AM,23.966,0.0,,,,
741,07/10/25 04:00:00  AM,23.773,0.0,,,,
742,07/10/25 05:00:00  AM,23.484,0.0,,,,
743,07/10/25 06:00:00  AM,23.869,0.0,,,,
744,07/10/25 07:00:00  AM,22.621,107.6,,,,
745,07/10/25 08:00:00  AM,23.004,419.8,,,,
746,07/10/25 09:00:00  AM,25.028,914.9,,,,
747,07/10/25 10:00:00  AM,27.075,828.8,,,,
748,07/10/25 11:00:00  AM,29.053,764.2,,,,
749,07/10/25 12:00:00  PM,30.154,495.1,,,,
750,07/10/25 01:00:00  PM,30.963,1722.2,,,,
751,07/10/25 02:00:00  PM,31.778,473.6,,,,
752,07/10/25 03:00:00  PM,32.704,419.8,,,,
753,07/10/25 04:00:00  PM,32.188,1065.6,,,,
754,07/10/25 05:00:00  PM,32.807,850.4,,,,
755,07/10/25 06:00:00  PM,32.086,409.0,,,,
756,07/10/25 07:00:00  PM,31.778,118.4,,,,
757,07/10/25 08:00:00  PM,30.862,64.6,,,,
758,07/10/25 09:00:00  PM,29.853,0.0,,,,
759,07/10/25 10:00:00  PM,28.853,0.0,,,,
760,07/10/25 11:00:00  PM,27.961,0.0,,,,
761,07/11/25 12:00:00  AM,27.272,0.0,,,,
762,07/11/25 01:00:00  AM,26.683,0.0,,,,
763,07/11/25 02:00:00  AM,26.488,0.0,,,,
764,07/11/25 03:00:00  AM,26.000,0.0,,,,
765,07/11/25 04:00:00  AM,25.708,0.0,,,,
766,07/11/25 05:00:00  AM,25.319,0.0,,,,
767,07/11/25 06:00:00  AM,25.125,0.0,,,,
768,07/11/25 07:00:00  AM,23.388,139.9,,,,
769,07/11/25 08:00:00  AM,23.484,753.5,,,,
770,07/11/25 09:00:00  AM,24.448,699.7,,,,
771,07/11/25 10:00:00  AM,26.292,807.3,,,,
772,07/11/25 11:00:00  AM,28.555,2411.1,,,,
773,07/11/25 12:00:00  PM,30.760,1377.8,,,,
774,07/11/25 01:00:00  PM,32.807,1808.3,,,,
775,07/11/25 02:00:00  PM,32.704,1270.1,,,,
776,07/11/25 03:00:00  PM,33.535,516.7,,,,
777,07/11/25 04:00:00  PM,32.188,1087.2,,,,
778,07/11/25 05:00:00  PM,31.472,581.3,,,,
779,07/11/25 06:00:00  PM,30.760,290.6,,,,
780,07/11/25 07:00:00  PM,30.862,236.8,,,,
781,07/11/25 08:00:00  PM,30.255,43.1,,,,
782,07/11/25 09:00:00  PM,29.552,0.0,,,,
783,07/11/25 10:00:00  PM,29.053,0.0,,,,
784,07/11/25 11:00:00  PM,28.655,0.0,,,,
785,07/12/25 12:00:00  AM,27.961,0.0,,,,
786,07/12/25 01:00:00  AM,27.468,0.0,,,,
787,07/12/25 02:00:00  AM,27.075,0.0,,,,
788,07/12/25 03:00:00  AM,26.879,0.0,,,,
789,07/12/25 04:00:00  AM,26.683,0.0,,,,
790,07/12/25 05:00:00  AM,26.488,0.0,,,,
791,07/12/25 06:00:00  AM,26.292,0.0,,,,
792,07/12/25 07:00:00  AM,24.351,96.9,,,,
793,07/12/25 08:00:00  AM,24.448,581.3,,,,
794,07/12/25 09:00:00  AM,26.195,1001.0,,,,
795,07/12/25 10:00:00  AM,28.754,1377.8,,,,
796,07/12/25 11:00:00  AM,31.983,2066.7,,,,
797,07/12/25 12:00:00  PM,33.848,1894.5,,,,
798,07/12/25 01:00:00  PM,34.691,1636.1,,,,
799,07/12/25 02:00:00  PM,34.796,1463.9,,,,
800,07/12/25 03:00:00  PM,34.796,1636.1,,,,
801,07/12/25 04:00:00  PM,34.585,1119.5,,,,
802,07/12/25 05:00:00  PM,33.848,839.6,,,,
803,07/12/25 06:00:00  PM,32.600,398.3,,,,
804,07/12/25 07:00:00  PM,32.188,247.6,,,,
805,07/12/25 08:00:00  PM,31.778,118.4,,,,
806,07/12/25 09:00:00  PM,30.862,0.0,,,,
807,07/12/25 10:00:00  PM,30.356,0.0,,,,
808,07/12/25 11:00:00  PM,29.853,0.0,,,,
809,07/13/25 12:00:00  AM,29.252,0.0,,,,
810,07/13/25 01:00:00  AM,28.754,0.0,,,,
811,07/13/25 02:00:00  AM,28.456,0.0,,,,
812,07/13/25 03:00:00  AM,28.060,0.0,,,,
813,07/13/25 04:00:00  AM,27.862,0.0,,,,
814,07/13/25 05:00:00  AM,27.567,0.0,,,,
815,07/13/25 06:00:00  AM,27.468,0.0,,,,
816,07/13/25 07:00:00  AM,25.513,32.3,,,,
817,07/13/25 08:00:00  AM,24.738,43.1,,,,
818,07/13/25 09:00:00  AM,25.319,882.6,,,,
819,07/13/25 10:00:00  AM,27.764,1377.8,,,,
820,07/13/25 11:00:00  AM,29.053,1076.4,,,,
821,07/13/25 12:00:00  PM,31.880,1808.3,,,,
822,07/13/25 01:00:00  PM,32.188,2152.8,,,,
823,07/13/25 02:00:00  PM,32.497,721.2,,,,
824,07/13/25 03:00:00  PM,32.911,1808.3,,,,
825,07/13/25 04:00:00  PM,33.639,1173.3,,,,
826,07/13/25 05:00:00  PM,33.118,785.8,,,,
827,07/13/25 06:00:00  PM,31.574,387.5,,,,
828,07/13/25 07:00:00  PM,31.472,129.2,,,,
829,07/13/25 08:00:00  PM,30.356,75.3,,,,
830,07/13/25 09:00:00  PM,28.853,0.0,,,,
831,07/13/25 10:00:00  PM,27.764,0.0,,,,
832,07/13/25 11:00:00  PM,27.272,0.0,,,,
833,07/14/25 12:00:00  AM,26.781,0.0,,,,
834,07/14/25 01:00:00  AM,26.488,0.0,,,,
835,07/14/25 02:00:00  AM,26.488,0.0,,,,
836,07/14/25 03:00:00  AM,26.585,0.0,,,,
837,07/14/25 04:00:00  AM,26.488,0.0,,,,
838,07/14/25 05:00:00  AM,26.390,0.0,,,,
839,07/14/25 06:00:00  AM,26.195,0.0,,,,
840,07/14/25 07:00:00  AM,23.773,96.9,,,,
841,07/14/25 08:00:00  AM,23.484,333.7,,,,
842,07/14/25 09:00:00  AM,25.805,925.7,,,,
843,07/14/25 10:00:00  AM,28.357,1377.8,,,,
844,07/14/25 11:00:00  AM,31.778,1980.6,,,,
845,07/14/25 12:00:00  PM,32.807,785.8,,,,
846,07/14/25 01:00:00  PM,33.326,645.8,,,,
847,07/14/25 02:00:00  PM,36.187,2755.6,,,,
848,07/14/25 03:00:00  PM,38.490,10677.8,,,,
849,07/14/25 04:00:00  PM,19.282,139.9,,,,
850,07/14/25 05:00:00  PM,19.377,129.2,,,,
851,07/14/25 06:00:00  PM,20.234,96.9,,,,
852,07/14/25 07:00:00  PM,20.519,86.1,,,,
853,07/14/25 08:00:00  PM,20.710,64.6,,,,
854,07/14/25 09:00:00  PM,20.996,10.8,,,,
855,07/14/25 10:00:00  PM,20.996,10.8,,,,
856,07/14/25 11:00:00  PM,20.901,0.0,,,,
857,07/15/25 12:00:00  AM,20.901,0.0,,,,
858,07/15/25 01:00:00  AM,20.901,0.0,,,,
859,07/15/25 02:00:00  AM,20.710,0.0,,,,
860,07/15/25 03:00:00  AM,20.615,0.0,,,,
861,07/15/25 04:00:00  AM,20.519,0.0,,,,
862,07/15/25 05:00:00  AM,20.424,0.0,,,,
863,07/15/25 06:00:00  AM,20.234,0.0,,,,
864,07/15/25 07:00:00  AM,20.138,0.0,,,,
865,07/15/25 08:00:00  AM,20.138,21.5,,,,
866,07/15/25 09:00:00  AM,20.138,75.3,,,,
867,07/15/25 10:00:00  AM,19.948,107.6,,,,
868,07/15/25 11:00:00  AM,20.043,129.2,,,,
869,07/15/25 12:00:00  PM,20.138,118.4,,,,
870,07/15/25 01:00:00  PM,20.043,107.6,,,,
871,07/15/25 02:00:00  PM,20.043,86.1,,,,
872,07/15/25 03:00:00  PM,20.138,86.1,,,,
873,07/15/25 04:00:00  PM,20.234,64.6,,,,
874,07/15/25 05:00:00  PM,20.329,161.5,,,,
875,07/15/25 06:00:00  PM,20.424,183.0,,,,
876,07/15/25 07:00:00  PM,20.710,204.5,,,,
877,07/15/25 08:00:00  PM,20.996,183.0,,,,
878,07/15/25 09:00:00  PM,20.996,0.0,,,,
879,07/15/25 10:00:00  PM,20.901,0.0,,,,
880,07/15/25 11:00:00  PM,20.996,0.0,,,,
881,07/16/25 12:00:00  AM,20.996,0.0,,,,
882,07/16/25 01:00:00  AM,20.901,0.0,,,,
883,07/16/25 02:00:00  AM,20.901,0.0,,,,
884,07/16/25 03:00:00  AM,20.805,0.0,,,,
885,07/16/25 04:00:00  AM,20.710,0.0,,,,
886,07/16/25 05:00:00  AM,20.519,0.0,,,,
887,07/16/25 06:00:00  AM,20.424,0.0,,,,
888,07/16/25 07:00:00  AM,20.329,0.0,,,,
889,07/16/25 08:00:00  AM,20.329,32.3,,,,
890,07/16/25 09:00:00  AM,20.329,75.3,,,,
891,07/16/25 10:00:00  AM,20.234,118.4,,,,
892,07/16/25 11:00:00  AM,20.234,129.2,,,,
893,07/16/25 12:00:00  PM,20.234,129.2,,,,
894,07/16/25 01:00:00  PM,20.424,86.1,,,,
895,07/16/25 02:00:00  PM,20.615,75.3,,,,
896,07/16/25 03:00:00  PM,20.901,43.1,,,,
897,07/16/25 04:00:00  PM,21.187,43.1,,,,
898,07/16/25 05:00:00  PM,21.378,0.0,,,,
899,07/16/25 06:00:00  PM,21.187,43.1,,,,
900,07/16/25 07:00:00  PM,21.282,32.3,,,,
901,07/16/25 08:00:00  PM,21.569,129.2,,,,
902,07/16/25 09:00:00  PM,21.473,0.0,,,,
903,07/16/25 10:00:00  PM,21.378,0.0,,,,
904,07/16/25 11:00:00  PM,21.187,0.0,,,,
905,07/17/25 12:00:00  AM,21.091,0.0,,,,
906,07/17/25 01:00:00  AM,20.996,0.0,,,,
907,07/17/25 02:00:00  AM,20.901,0.0,,,,
908,07/17/25 03:00:00  AM,20.901,0.0,,,,
909,07/17/25 04:00:00  AM,20.901,0.0,,,,
910,07/17/25 05:00:00  AM,20.901,0.0,,,,
911,07/17/25 06:00:00  AM,20.901,0.0,,,,
912,07/17/25 07:00:00  AM,20.901,0.0,,,,
913,07/17/25 08:00:00  AM,20.996,0.0,,,,
914,07/17/25 09:00:00  AM,20.901,21.5,,,,
915,07/17/25 10:00:00  AM,20.901,10.8,,,,
916,07/17/25 11:00:00  AM,20.901,43.1,,,,
917,07/17/25 12:00:00  PM,20.805,75.3,,,,
918,07/17/25 01:00:00  PM,20.805,150.7,,,,
919,07/17/25 02:00:00  PM,20.615,53.8,,,,
920,07/17/25 03:00:00  PM,20.710,43.1,,,,
921,07/17/25 04:00:00  PM,20.710,32.3,,,,
922,07/17/25 05:00:00  PM,20.710,53.8,,,,
923,07/17/25 06:00:00  PM,20.710,10.8,,,,
924,07/17/25 07:00:00  PM,20.710,0.0,,,,
925,07/17/25 08:00:00  PM,20.519,0.0,,,,
926,07/17/25 09:00:00  PM,20.329,0.0,,,,
927,07/17/25 10:00:00  PM,20.424,0.0,,,,
928,07/17/25 11:00:00  PM,20.424,0.0,,,,
929,07/18/25 12:00:00  AM,20.424,0.0,,,,
930,07/18/25 01:00:00  AM,20.424,0.0,,,,
931,07/18/25 02:00:00  AM,20.329,0.0,,,,
932,07/18/25 03:00:00  AM,20.138,0.0,,,,
933,07/18/25 04:00:00  AM,20.138,0.0,,,,
934,07/18/25 05:00:00  AM,19.948,0.0,,,,
935,07/18/25 06:00:00  AM,19.758,0.0,,,,
936,07/18/25 07:00:00  AM,19.662,0.0,,,,
937,07/18/25 08:00:00  AM,19.662,32.3,,,,
938,07/18/25 09:00:00  AM,19.662,86.1,,,,
939,07/18/25 10:00:00  AM,19.662,129.2,,,,
940,07/18/25 10:36:58  AM,,,Logged,,,
941,07/18/25 10:37:46  AM,,,,Logged,,Logged
